Temperature,Humidity,Years
48,11,6000.99982746042
49,11,6000.999777318122
50,11,6000.9997074388375
51,11,6000.999606877042
52,11,6000.999456238245
53,11,6000.999218661238
54,11,6000.998817260284
55,11,6000.998069957722
56,11,6000.996462404868
57,11,6000.992133116873
58,11,6000.975489443655
59,11,6000.864677106053
60,11,5999.345129773963
61,11,5965.52101348362
62,11,5527.040154737291
63,11,4286.16635417358
64,11,3398.1867806991677
65,11,3010.3300354788284
66,11,2780.5647989947174
67,11,2558.410039212624
68,11,2304.410190641819
69,11,2020.140655737953
70,11,1723.234252479474
71,11,1436.017822011965
72,11,1177.4015113690202
73,11,958.1640561384925
74,11,780.5943665386403
75,11,641.0866637617403
76,11,533.3224470807322
77,11,450.58076194120036
78,11,386.91807242831806
79,11,337.54514941992375
80,11,298.7899702111824
81,11,267.9066043538235
82,11,242.86108456806457
83,11,222.1454512493454
84,11,204.63230969546547
85,11,189.46690651371964
86,11,175.9894980372168
87,11,163.68098136157832
88,11,152.12631940563995
89,11,140.99194746604354
90,11,130.0145984975032
91,11,118.99959358613658
92,11,107.82646233600191
93,11,96.45873704779521
94,11,84.95312359480234
95,11,73.46169588565971
96,11,62.220539454931945
97,11,51.520760525872554
98,11,41.66345356237676
99,11,32.907505466763155
0,12,6000.999997094265
1,12,6000.999997021645
2,12,6000.999996948655
3,12,6000.999996875703
4,12,6000.999996803228
5,12,6000.999996731692
6,12,6000.999996661549
7,12,6000.999996593212
8,12,6000.999996527004
9,12,6000.999996463116
10,12,6000.999996401534
11,12,6000.999996341985
12,12,6000.999996283856
13,12,6000.9999962261245
14,12,6000.999996167279
15,12,6000.9999961052235
16,12,6000.999996037178
17,12,6000.99999595955
18,12,6000.999995867772
19,12,6000.999995756093
20,12,6000.999995617295
21,12,6000.999995442315
22,12,6000.999995219734
23,12,6000.999994935108
24,12,6000.999994570033
25,12,6000.999994100943
26,12,6000.9999934974785
27,12,6000.9999927203935
28,12,6000.999991718835
29,12,6000.999990426923
30,12,6000.999988759516
31,12,6000.999986607035
32,12,6000.999983829274
33,12,6000.9999802480315
34,12,6000.999975638357
35,12,6000.999969718019
36,12,6000.999962134524
37,12,6000.999952448531
38,12,6000.999940111836
39,12,6000.99992443703
40,12,6000.999904554371
41,12,6000.9998793489285
42,12,6000.9998473669975
43,12,6000.999806673927
44,12,6000.999754633295
45,12,6000.999687555112
46,12,6000.999600118178
47,12,6000.999484386512
48,12,6000.999328060244
49,12,6000.9991111977615
50,12,6000.998799672011
51,12,6000.998331063733
52,12,6000.9975812548555
53,12,6000.996275584382
54,12,6000.993715564187
55,12,6000.987766118865
56,12,6000.970066851405
57,12,6000.894837786177
58,12,6000.376255230455
59,12,5994.406994947475
60,12,5912.655692331622
61,12,5315.366126335451
62,12,4104.334033945855
63,12,3294.078852033394
64,12,2934.9510500727715
65,12,2729.580228394761
66,12,2533.7122629187866
67,12,2303.0691356028074
68,12,2035.0425531383705
69,12,1745.4087339497707
70,12,1457.2747456788702
71,12,1192.3585397936426
72,12,964.7774699957428
73,12,779.3316805708371
74,12,633.6442428057601
75,12,521.6285994415372
76,12,436.2876244368751
77,12,371.2559512636796
78,12,321.3566986018865
79,12,282.6214713323224
80,12,252.0986532483865
81,12,227.61998287383176
82,12,207.59385508704534
83,12,190.84322296421314
84,12,176.4857218196111
85,12,163.84782964812595
86,12,152.40484245845093
87,12,141.74020201028995
88,12,131.5196634530806
89,12,121.47734306985936
90,12,111.41160788677733
91,12,101.18891228390206
92,12,90.75295575798222
93,12,80.13501769734464
94,12,69.45953105757101
95,12,58.93800668561289
96,12,48.845841290914166
97,12,39.48138283721252
98,12,31.11409304197058
99,12,23.935399839452312
0,13,6000.999996599406
1,13,6000.999996527343
2,13,6000.99999645594
3,13,6000.999996385607
4,13,6000.999996316744
5,13,6000.999996249722
6,13,6000.999996184846
7,13,6000.999996122303
8,13,6000.999996062104
9,13,6000.999996004023
10,13,6000.99999594751
11,13,6000.999995891605
12,13,6000.99999583484
13,13,6000.999995775106
14,13,6000.999995709516
15,13,6000.99999563422
16,13,6000.999995544164
17,13,6000.99999543277
18,13,6000.999995291502
19,13,6000.999995109238
20,13,6000.999994871408
21,13,6000.999994558764
22,13,6000.999994145621
23,13,6000.999993597357
24,13,6000.999992866879
25,13,6000.999991889632
26,13,6000.999990576716
27,13,6000.999988805511
28,13,6000.999986407279
29,13,6000.999983151255
30,13,6000.999978724975
31,13,6000.999972710928
32,13,6000.999964559895
33,13,6000.999953561554
34,13,6000.999938812392
35,13,6000.999919179917
36,13,6000.999893259949
37,13,6000.99985932065
38,13,6000.999815222736
39,13,6000.999758299585
40,13,6000.999685172576
41,13,6000.999591463476
42,13,6000.999471341728
43,13,6000.999316800826
44,13,6000.999116474164
45,13,6000.99885363541
46,13,6000.998502686176
47,13,6000.998022687658
48,13,6000.997344762253
49,13,6000.9963458754655
50,13,6000.994789796377
51,13,6000.992180902145
52,13,6000.987357686398
53,13,6000.977188386564
54,13,6000.9515648805755
55,13,6000.869381727842
56,13,6000.507691591588
57,13,5998.203588191785
58,13,5978.354768476579
59,13,5812.867933411875
60,13,5074.222559557396
61,13,3924.169104213635
62,13,3183.1954621572963
63,13,2849.723124403317
64,13,2669.8711121946185
65,13,2505.206276327395
66,13,2305.3411730159496
67,13,2061.723614972534
68,13,1786.4465752510816
69,13,1501.922973609925
70,13,1232.1438624315886
71,13,995.1008366317775
72,13,799.1955408502045
73,13,644.287317310654
74,13,525.1440534392648
75,13,434.7539222744637
76,13,366.3718605387371
77,13,314.3787342644582
78,13,274.42880089422204
79,13,243.28819086612455
80,13,218.59179709292968
81,13,198.6164102888062
82,13,182.09958209203384
83,13,168.10497721144435
84,13,155.92591913117883
85,13,145.01788172974173
86,13,134.95239535931853
87,13,125.38700980297585
88,13,116.04779874577896
89,13,106.722131617336
90,13,97.25994071614247
91,13,87.58135644178243
92,13,77.68734786753058
93,13,67.66818109162024
94,13,57.7029621318937
95,13,48.0437416065833
96,13,38.98111820945645
97,13,30.79516320382684
98,13,23.703365542431126
99,13,17.82152576740879
0,14,6000.999996038176
1,14,6000.9999959658035
2,14,6000.999995894917
3,14,6000.999995825881
4,14,6000.999995759008
5,14,6000.999995694513
6,14,6000.999995632473
7,14,6000.999995572743
8,14,6000.999995514899
9,14,6000.999995458125
10,14,6000.999995401106
11,14,6000.999995341893
12,14,6000.9999952777225
13,14,6000.999995204813
14,14,6000.99999511808
15,14,6000.999995010749
16,14,6000.999994873832
17,14,6000.999994695362
18,14,6000.999994459289
19,14,6000.99999414386
20,14,6000.999993719198
21,14,6000.99999314368
22,14,6000.9999923584965
23,14,6000.999991279498
24,14,6000.999989785019
25,14,6000.9999876979755
26,14,6000.999984760073
27,14,6000.999980595718
28,14,6000.999974663468
29,14,6000.999966193825
30,14,6000.9999541139805
31,14,6000.99993696218
32,14,6000.999912795575
33,14,6000.999879093824
34,14,6000.999832655026
35,14,6000.999769470448
36,14,6000.999684551
37,14,6000.9995716623735
38,14,6000.999422905936
39,14,6000.999228053094
40,14,6000.998973489742
41,14,6000.998640531947
42,14,6000.99820269134
43,14,6000.997621111264
44,14,6000.996836673081
45,14,6000.995755748209
46,14,6000.994223177955
47,14,6000.991968021481
48,14,6000.988487146674
49,14,6000.982775177036
50,14,6000.972637246094
51,14,6000.952735470872
52,14,6000.9082482607455
53,14,6000.790764767462
54,14,6000.40821230524
55,14,5998.813724009782
56,14,5990.318262646166
57,14,5938.252751502486
58,14,5661.323364973265
59,14,4828.148519511921
60,14,3755.5874933940586
61,14,3071.330229118777
62,14,2757.200296310878
63,14,2600.643481029792
64,14,2469.3241895586903
65,14,2306.01954924018
66,14,2094.6673342466893
67,14,1841.7660020243893
68,14,1567.0847884679004
69,14,1295.6034016635606
70,14,1049.1359850826877
71,14,840.6390599058108
72,14,673.4171332351738
73,14,543.9893142453568
74,14,445.7823394192974
75,14,371.8032409946467
76,14,315.95943755572324
77,14,273.4400190255987
78,14,240.63641831724559
79,14,214.9085331026343
80,14,194.34118750788522
81,14,177.54179636318563
82,14,163.4874907765348
83,14,151.41489679431243
84,14,140.74270464549033
85,14,131.01840190606154
86,14,121.88280872823748
87,14,113.04815559138693
88,14,104.28700236606925
89,14,95.43016927789512
90,14,86.37191989210152
91,14,77.07981188474783
92,14,67.60500676099214
93,14,58.08695957309155
94,14,48.74551987604971
95,14,39.855230518093336
96,14,31.702080657179483
97,14,24.53105586395573
98,14,18.499560659335376
99,14,13.65220474231781
0,15,6000.999995408148
1,15,6000.999995333329
2,15,6000.99999526049
3,15,6000.999995189892
4,15,6000.999995121683
5,15,6000.999995055847
6,15,6000.999994992115
7,15,6000.999994929885
8,15,6000.999994868105
9,15,6000.999994805127
10,15,6000.99999473854
11,15,6000.999994664941
12,15,6000.9999945796435
13,15,6000.999994476292
14,15,6000.9999943463135
15,15,6000.999994178151
16,15,6000.999993956132
17,15,6000.99999365878
18,15,6000.999993256251
19,15,6000.999992706383
20,15,6000.999991948541
21,15,6000.999990893989
22,15,6000.999989410727
23,15,6000.9999872997405
24,15,6000.99998425816
25,15,6000.99997982316
26,15,6000.999973288995
27,15,6000.999963589176
28,15,6000.999949137523
29,15,6000.999927626318
30,15,6000.99989578552
31,15,6000.999849109444
32,15,6000.999781550066
33,15,6000.999685154156
34,15,6000.99954958545
35,15,6000.999361427762
36,15,6000.99910311242
37,15,6000.998751243498
38,15,6000.998273978612
39,15,6000.997626907503
40,15,6000.996746459655
41,15,6000.995539081617
42,15,6000.993862870056
43,15,6000.991495177312
44,15,6000.988072944225
45,15,6000.982977310366
46,15,6000.97509778171
47,15,6000.962318741378
48,15,6000.940316680212
49,15,6000.8994940731845
50,15,6000.816358332248
51,15,6000.626395312703
52,15,6000.12725072643
53,15,5998.5840506372015
54,15,5992.91564863275
55,15,5968.864344680571
56,15,5862.789565456502
57,15,5473.72332473604
58,15,4601.90308248362
59,15,3609.0795646140036
60,15,2966.74438431483
61,15,2662.7703415961305
62,15,2523.5364121311036
63,15,2424.0028714293567
64,15,2300.2764045829454
65,15,2127.678492222978
66,15,1905.3814389049521
67,15,1648.3355286053065
68,15,1380.4797459096378
69,15,1126.5018902353547
70,15,904.3639408722651
71,15,722.0538267758125
72,15,579.0360995104999
73,15,469.9166546382873
74,15,387.7581107563328
75,15,326.033556977512
76,15,279.3924056606776
77,15,243.7489014675166
78,15,216.09398128770735
79,15,194.2456187492581
80,15,176.62506025188705
81,15,162.0821877593915
82,15,149.76772063855597
83,15,139.0427450836961
84,15,129.41599352880445
85,15,120.50137676678362
86,15,111.9905614095708
87,15,103.63724504354178
88,15,95.25101647504808
89,15,86.69919335206444
90,15,77.91469056471112
91,15,68.90674669528119
92,15,59.76947771981895
93,15,50.681582824621636
94,15,41.89061342854079
95,15,33.67865154895566
96,15,26.313329286747628
97,15,19.99635353804344
98,15,14.826072004493723
99,15,10.786914459261721
0,16,6000.999994707394
1,16,6000.999994626767
2,16,6000.999994548141
3,16,6000.999994471602
4,16,6000.99999439705
5,16,6000.999994324114
6,16,6000.99999425205
7,16,6000.999994179612
8,16,6000.999994104881
9,16,6000.999994025061
10,16,6000.999993936197
11,16,6000.999993832817
12,16,6000.999993707437
13,16,6000.999993549872
14,16,6000.99999334623
15,16,6000.99999307744
16,16,6000.999992717007
17,16,6000.999992227536
18,16,6000.999991555268
19,16,6000.9999906213525
20,16,6000.999989307745
21,16,6000.999987434291
22,16,6000.999984721406
23,16,6000.9999807296135
24,16,6000.999974763026
25,16,6000.999965718918
26,16,6000.999951861634
27,16,6000.999930498132
28,16,6000.999897536547
29,16,6000.9998469153215
30,16,6000.99976988849
31,16,6000.999654125099
32,16,6000.99948251405
33,16,6000.999231458279
34,16,6000.9988683022475
35,16,6000.998347357454
36,16,6000.997603723848
37,16,6000.99654364026
38,16,6000.9950292341
39,16,6000.99285391453
40,16,6000.989701542553
41,16,6000.985076395685
42,16,6000.97817847007
43,16,6000.9676721042515
44,16,6000.951236602836
45,16,6000.924647914138
46,16,6000.879791836588
47,16,6000.800080609444
48,16,6000.64908809677
49,16,6000.3400103726535
50,16,5999.646077140391
51,16,5997.912623870494
52,16,5993.04946095383
53,16,5977.798164452573
54,16,5926.194388458634
55,16,5754.360215893143
56,16,5280.694633152647
57,16,4415.959959382413
58,16,3495.2572614069904
59,16,2879.341181395143
60,16,2574.224505115975
61,16,2442.847366663704
62,16,2369.417137538634
63,16,2284.6142267528185
64,16,2154.7614333126858
65,16,1970.4192909026801
66,16,1739.6870027145649
67,16,1482.968628739274
68,16,1225.8701198104297
69,16,990.8883449160472
70,16,791.6074893049088
71,16,631.8283699699016
72,16,508.43504893308096
73,16,415.1269353401894
74,16,345.1273483781252
75,16,292.5227960839823
76,16,252.65185835569596
77,16,222.0292339355601
78,16,198.1147880204637
79,16,179.0733826255196
80,16,163.57610817732015
81,16,150.65077158850983
82,16,139.57457271331396
83,16,129.79899906723227
84,16,120.89829366511852
85,16,112.53515237528086
86,16,104.43942361830142
87,16,96.39716247502302
88,16,88.24831456588885
89,16,79.89146804659343
90,16,71.293407179201
91,16,62.49966058709849
92,16,53.640309920527365
93,16,44.92413833520838
94,16,36.615448454508964
95,16,28.992901837670633
96,16,22.2978437974551
97,16,16.68699758665014
98,16,12.205773375991571
99,16,8.791082972359982
0,17,6000.999993936846
1,17,6000.999993846136
2,17,6000.9999937568555
3,17,6000.999993668833
4,17,6000.999993581611
5,17,6000.999993494345
6,17,6000.999993405651
7,17,6000.999993313425
8,17,6000.9999932146075
9,17,6000.999993104874
10,17,6000.999992978208
11,17,6000.999992826336
12,17,6000.999992637922
13,17,6000.999992397411
14,17,6000.999992083295
15,17,6000.999991665496
16,17,6000.99999110127
17,17,6000.999990328708
18,17,6000.999989256224
19,17,6000.999987745283
20,17,6000.999985581765
21,17,6000.999982428086
22,17,6000.999977743193
23,17,6000.999970649857
24,17,6000.999959718288
25,17,6000.999942622912
26,17,6000.999915617768
27,17,6000.999872767865
28,17,6000.9998048655325
29,17,6000.99969793391
30,17,6000.999531138502
31,17,6000.999273752831
32,17,6000.998880531191
33,17,6000.998284417404
34,17,6000.997384911593
35,17,6000.996029468102
36,17,6000.993983670193
37,17,6000.990883002658
38,17,6000.986153664801
39,17,6000.9788797314495
40,17,6000.967574271902
41,17,6000.949772364422
42,17,6000.921280906114
43,17,6000.874738973887
44,17,6000.796729220187
45,17,6000.661690879249
46,17,6000.418386068015
47,17,5999.958002865399
48,17,5999.0341475419345
49,17,5997.048860673597
50,17,5992.4443071051
51,17,5980.890355645876
52,17,5949.833189680043
53,17,5863.393039524669
54,17,5632.510844054226
55,17,5114.387631769822
56,17,4284.979941901899
57,17,3424.0245565172636
58,17,2819.5205434344452
59,17,2500.82677673649
60,17,2365.1832307454006
61,17,2308.2859722098838
62,17,2257.6301823982267
63,17,2171.0754412825163
64,17,2029.940801391566
65,17,1833.93729402761
66,17,1597.4641100957579
67,17,1344.32340327568
68,17,1099.8867966952535
69,17,883.427093637869
70,17,704.3617584885609
71,17,563.2802662166607
72,17,455.48095432628105
73,17,374.3741282536507
74,17,313.57762407570874
75,17,267.7901261251114
76,17,232.93909332687795
77,17,206.0190427736238
78,17,184.85134248125647
79,17,167.8627440474715
80,17,153.91060056952955
81,17,142.15436056063248
82,17,131.96441633014004
83,17,122.85881126493003
84,17,114.46022082426768
85,17,106.46787700573175
86,17,98.64099224307138
87,17,90.79154913530421
88,17,82.78496102897866
89,17,74.54696174546116
90,17,66.07406207038889
91,17,57.44314854009396
92,17,48.81395249592579
93,17,40.417558340986226
94,17,32.52659464962565
95,17,25.409120961956067
96,17,19.276745236146215
97,17,14.243419238420461
98,17,10.309576851059767
99,17,7.376124560070506
0,18,6000.999993103422
1,18,6000.999992998039
2,18,6000.9999928928755
3,18,6000.999992787416
4,18,6000.999992680743
5,18,6000.999992571404
6,18,6000.999992457219
7,18,6000.999992335026
8,18,6000.999992200359
9,18,6000.999992046995
10,18,6000.999991866351
11,18,6000.99999164663
12,18,6000.999991371599
13,18,6000.999991018773
14,18,6000.999990556679
15,18,6000.9999899405975
16,18,6000.999989105816
17,18,6000.999987956683
18,18,6000.999986348588
19,18,6000.99998405778
20,18,6000.999980730282
21,18,6000.999975794869
22,18,6000.999968314856
23,18,6000.999956737841
24,18,6000.999938480418
25,18,6000.999909256948
26,18,6000.9998620281385
27,18,6000.99978540157
28,18,6000.999661236871
29,18,6000.999461032488
30,18,6000.99914030632
31,18,6000.9986295246135
32,18,6000.997819067733
33,18,6000.996534047648
34,18,6000.994492078248
35,18,6000.991232497201
36,18,6000.98599750162
37,18,6000.977531341989
38,18,6000.963737581939
39,18,6000.941085179314
40,18,6000.903557912075
41,18,6000.840746495006
42,18,6000.734271819268
43,18,6000.550829340415
44,18,6000.228102236673
45,18,5999.644956077967
46,18,5998.555404281701
47,18,5996.4352680954125
48,18,5992.1096265588885
49,18,5982.812739090992
50,18,5961.770611214532
51,18,5912.139209249645
52,18,5793.681432124402
53,18,5524.524126075762
54,18,4998.736136007017
55,18,4218.155250701014
56,18,3403.971331494241
57,18,2797.2979029175617
58,18,2452.3460408650794
59,18,2298.735595193233
60,18,2245.7086030776854
61,18,2220.421519082555
62,18,2173.7511317407275
63,18,2077.923320637995
64,18,1923.4353431622217
65,18,1716.7312884914134
66,18,1476.88808039744
67,18,1229.4164580551478
68,18,998.1134997161412
69,18,798.6616021738611
70,18,636.8768231332074
71,18,511.03096345316067
72,18,415.5321889461187
73,18,343.84340786606924
74,18,290.05066536590016
75,18,249.40344529240454
76,18,218.31410262350215
77,18,194.15559212653497
78,18,175.02765241560365
79,18,159.55587544963186
80,18,146.73783598248855
81,18,135.83158245194056
82,18,126.27713508200641
83,18,117.64229327445143
84,18,109.58615630860123
85,18,101.83586727724807
86,18,94.17374602163095
87,18,86.43304481666688
88,18,78.50094363551969
89,18,70.32697835133796
90,18,61.9338099343525
91,18,53.42534570882104
92,18,44.98557800135128
93,18,36.86167870627348
94,18,29.32855291345824
95,18,22.63946657178802
96,18,16.97576036709387
97,18,12.41265669265107
98,18,8.9134518097822
99,18,6.352347686126373
0,19,6000.999992222946
1,19,6000.999992098844
2,19,6000.9999919731745
3,19,6000.999991844996
4,19,6000.999991712854
5,19,6000.999991574601
6,19,6000.999991427141
7,19,6000.999991266114
8,19,6000.999991085455
9,19,6000.999990876798
10,19,6000.999990628642
11,19,6000.999990325171
12,19,6000.999989944518
13,19,6000.999989456182
